category,defect_type,mask_file,image_height,image_width,total_pixels,defect_area_pixels,defect_area_percent
pill,scratch,019_mask.png,800,800,640000,2131,0.33296875000000004
pill,scratch,020_mask.png,800,800,640000,3188,0.49812499999999993
pill,scratch,021_mask.png,800,800,640000,7917,1.23703125
pill,scratch,022_mask.png,800,800,640000,4412,0.689375
pill,scratch,023_mask.png,800,800,640000,15037,2.34953125
screw,manipulated_front,000_mask.png,1024,1024,1048576,3806,0.36296844482421875
screw,manipulated_front,001_mask.png,1024,1024,1048576,2866,0.27332305908203125
screw,manipulated_front,002_mask.png,1024,1024,1048576,2520,0.240325927734375
screw,manipulated_front,003_mask.png,1024,1024,1048576,4826,0.46024322509765625
screw,manipulated_front,004_mask.png,1024,1024,1048576,2245,0.21409988403320312
screw,manipulated_front,005_mask.png,1024,1024,1048576,3304,0.315093994140625
screw,manipulated_front,006_mask.png,1024,1024,1048576,3633,0.3464698791503906
screw,manipulated_front,007_mask.png,1024,1024,1048576,4911,0.4683494567871094
screw,manipulated_front,008_mask.png,1024,1024,1048576,3808,0.3631591796875
screw,manipulated_front,009_mask.png,1024,1024,1048576,6709,0.6398200988769531
screw,manipulated_front,010_mask.png,1024,1024,1048576,3690,0.35190582275390625
screw,manipulated_front,011_mask.png,1024,1024,1048576,3133,0.2987861633300781
screw,manipulated_front,012_mask.png,1024,1024,1048576,1695,0.16164779663085938
screw,manipulated_front,013_mask.png,1024,1024,1048576,3133,0.2987861633300781
screw,manipulated_front,014_mask.png,1024,1024,1048576,3315,0.3161430358886719
screw,manipulated_front,015_mask.png,1024,1024,1048576,4777,0.4555702209472656
screw,manipulated_front,016_mask.png,1024,1024,1048576,7016,0.669097900390625
screw,manipulated_front,017_mask.png,1024,1024,1048576,1443,0.13761520385742188
screw,manipulated_front,018_mask.png,1024,1024,1048576,2756,0.2628326416015625
screw,manipulated_front,019_mask.png,1024,1024,1048576,1771,0.16889572143554688
screw,manipulated_front,020_mask.png,1024,1024,1048576,1359,0.12960433959960938
screw,manipulated_front,021_mask.png,1024,1024,1048576,1537,0.14657974243164062
screw,manipulated_front,022_mask.png,1024,1024,1048576,1506,0.14362335205078125
screw,manipulated_front,023_mask.png,1024,1024,1048576,2523,0.24061203002929688
screw,scratch_head,000_mask.png,1024,1024,1048576,2767,0.2638816833496094
screw,scratch_head,001_mask.png,1024,1024,1048576,3019,0.2879142761230469
screw,scratch_head,002_mask.png,1024,1024,1048576,3012,0.2872467041015625
screw,scratch_head,003_mask.png,1024,1024,1048576,1741,0.16603469848632812
screw,scratch_head,004_mask.png,1024,1024,1048576,2981,0.2842903137207031
screw,scratch_head,005_mask.png,1024,1024,1048576,1355,0.12922286987304688
screw,scratch_head,006_mask.png,1024,1024,1048576,2586,0.24662017822265625
screw,scratch_head,007_mask.png,1024,1024,1048576,2707,0.2581596374511719
screw,scratch_head,008_mask.png,1024,1024,1048576,3009,0.2869606018066406
screw,scratch_head,009_mask.png,1024,1024,1048576,3278,0.31261444091796875
screw,scratch_head,010_mask.png,1024,1024,1048576,2213,0.21104812622070312
screw,scratch_head,011_mask.png,1024,1024,1048576,2801,0.2671241760253906
screw,scratch_head,012_mask.png,1024,1024,1048576,3541,0.3376960754394531
screw,scratch_head,013_mask.png,1024,1024,1048576,1953,0.18625259399414062
screw,scratch_head,014_mask.png,1024,1024,1048576,2388,0.2277374267578125
screw,scratch_head,015_mask.png,1024,1024,1048576,3545,0.3380775451660156
screw,scratch_head,016_mask.png,1024,1024,1048576,2091,0.19941329956054688
screw,scratch_head,017_mask.png,1024,1024,1048576,2511,0.23946762084960938
screw,scratch_head,018_mask.png,1024,1024,1048576,3846,0.36678314208984375
screw,scratch_head,019_mask.png,1024,1024,1048576,2618,0.24967193603515625
screw,scratch_head,020_mask.png,1024,1024,1048576,2465,0.23508071899414062
screw,scratch_head,021_mask.png,1024,1024,1048576,2066,0.19702911376953125
screw,scratch_head,022_mask.png,1024,1024,1048576,1402,0.13370513916015625
screw,scratch_head,023_mask.png,1024,1024,1048576,2444,0.2330780029296875
screw,scratch_neck,000_mask.png,1024,1024,1048576,2810,0.26798248291015625
screw,scratch_neck,001_mask.png,1024,1024,1048576,7445,0.7100105285644531
screw,scratch_neck,002_mask.png,1024,1024,1048576,2926,0.27904510498046875
screw,scratch_neck,003_mask.png,1024,1024,1048576,2614,0.24929046630859375
screw,scratch_neck,004_mask.png,1024,1024,1048576,3823,0.3645896911621094
screw,scratch_neck,005_mask.png,1024,1024,1048576,2145,0.20456314086914062
screw,scratch_neck,006_mask.png,1024,1024,1048576,4725,0.4506111145019531
screw,scratch_neck,007_mask.png,1024,1024,1048576,3062,0.29201507568359375
screw,scratch_neck,008_mask.png,1024,1024,1048576,4567,0.4355430603027344
screw,scratch_neck,009_mask.png,1024,1024,1048576,2582,0.24623870849609375
screw,scratch_neck,010_mask.png,1024,1024,1048576,4609,0.4395484924316406
screw,scratch_neck,011_mask.png,1024,1024,1048576,1637,0.15611648559570312
screw,scratch_neck,012_mask.png,1024,1024,1048576,3583,0.3417015075683594
screw,scratch_neck,013_mask.png,1024,1024,1048576,3198,0.30498504638671875
screw,scratch_neck,014_mask.png,1024,1024,1048576,2981,0.2842903137207031
screw,scratch_neck,015_mask.png,1024,1024,1048576,3017,0.2877235412597656
screw,scratch_neck,016_mask.png,1024,1024,1048576,3955,0.3771781921386719
screw,scratch_neck,017_mask.png,1024,1024,1048576,3813,0.3636360168457031
screw,scratch_neck,018_mask.png,1024,1024,1048576,3269,0.3117561340332031
screw,scratch_neck,019_mask.png,1024,1024,1048576,4108,0.3917694091796875
screw,scratch_neck,020_mask.png,1024,1024,1048576,7369,0.7027626037597656
screw,scratch_neck,021_mask.png,1024,1024,1048576,2687,0.2562522888183594
screw,scratch_neck,022_mask.png,1024,1024,1048576,1033,0.09851455688476562
screw,scratch_neck,023_mask.png,1024,1024,1048576,1717,0.16374588012695312
screw,scratch_neck,024_mask.png,1024,1024,1048576,3240,0.308990478515625
screw,thread_side,000_mask.png,1024,1024,1048576,1580,0.1506805419921875
screw,thread_side,001_mask.png,1024,1024,1048576,6009,0.5730628967285156
screw,thread_side,002_mask.png,1024,1024,1048576,2302,0.21953582763671875
screw,thread_side,003_mask.png,1024,1024,1048576,2047,0.19521713256835938
screw,thread_side,004_mask.png,1024,1024,1048576,1460,0.1392364501953125
screw,thread_side,005_mask.png,1024,1024,1048576,2721,0.2594947814941406
screw,thread_side,006_mask.png,1024,1024,1048576,4696,0.447845458984375
screw,thread_side,007_mask.png,1024,1024,1048576,3887,0.3706932067871094
screw,thread_side,008_mask.png,1024,1024,1048576,2757,0.2629280090332031
screw,thread_side,009_mask.png,1024,1024,1048576,2577,0.24576187133789062
screw,thread_side,010_mask.png,1024,1024,1048576,3097,0.2953529357910156
screw,thread_side,011_mask.png,1024,1024,1048576,1761,0.16794204711914062
screw,thread_side,012_mask.png,1024,1024,1048576,4231,0.4034996032714844
screw,thread_side,013_mask.png,1024,1024,1048576,1685,0.16069412231445312
screw,thread_side,014_mask.png,1024,1024,1048576,2720,0.2593994140625
screw,thread_side,015_mask.png,1024,1024,1048576,2977,0.2839088439941406
screw,thread_side,016_mask.png,1024,1024,1048576,5564,0.5306243896484375
screw,thread_side,017_mask.png,1024,1024,1048576,2901,0.2766609191894531
screw,thread_side,018_mask.png,1024,1024,1048576,2424,0.231170654296875
screw,thread_side,019_mask.png,1024,1024,1048576,1207,0.11510848999023438
screw,thread_side,020_mask.png,1024,1024,1048576,1601,0.15268325805664062
screw,thread_side,021_mask.png,1024,1024,1048576,3364,0.3208160400390625
screw,thread_side,022_mask.png,1024,1024,1048576,3904,0.372314453125
screw,thread_top,000_mask.png,1024,1024,1048576,6803,0.6487846374511719
screw,thread_top,001_mask.png,1024,1024,1048576,6387,0.6091117858886719
screw,thread_top,002_mask.png,1024,1024,1048576,6084,0.5802154541015625
screw,thread_top,003_mask.png,1024,1024,1048576,4646,0.44307708740234375
screw,thread_top,004_mask.png,1024,1024,1048576,6696,0.638580322265625
screw,thread_top,005_mask.png,1024,1024,1048576,10599,1.0107994079589844
screw,thread_top,006_mask.png,1024,1024,1048576,7649,0.7294654846191406
screw,thread_top,007_mask.png,1024,1024,1048576,6834,0.6517410278320312
screw,thread_top,008_mask.png,1024,1024,1048576,5620,0.5359649658203125
screw,thread_top,009_mask.png,1024,1024,1048576,4056,0.386810302734375
screw,thread_top,010_mask.png,1024,1024,1048576,5418,0.5167007446289062
screw,thread_top,011_mask.png,1024,1024,1048576,5075,0.4839897155761719
screw,thread_top,012_mask.png,1024,1024,1048576,1275,0.12159347534179688
screw,thread_top,013_mask.png,1024,1024,1048576,3005,0.2865791320800781
screw,thread_top,014_mask.png,1024,1024,1048576,4905,0.4677772521972656
screw,thread_top,015_mask.png,1024,1024,1048576,3769,0.3594398498535156
screw,thread_top,016_mask.png,1024,1024,1048576,4124,0.3932952880859375
screw,thread_top,017_mask.png,1024,1024,1048576,1161,0.11072158813476562
screw,thread_top,018_mask.png,1024,1024,1048576,5585,0.5326271057128906
screw,thread_top,019_mask.png,1024,1024,1048576,7792,0.74310302734375
screw,thread_top,020_mask.png,1024,1024,1048576,6790,0.6475448608398438
screw,thread_top,021_mask.png,1024,1024,1048576,5326,0.5079269409179688
screw,thread_top,022_mask.png,1024,1024,1048576,4004,0.3818511962890625
tile,crack,000_mask.png,840,840,705600,19004,2.693310657596372
tile,crack,001_mask.png,840,840,705600,11881,1.6838151927437643
tile,crack,002_mask.png,840,840,705600,19328,2.7392290249433104
tile,crack,003_mask.png,840,840,705600,19682,2.7893990929705215
tile,crack,004_mask.png,840,840,705600,6986,0.9900793650793651
tile,crack,005_mask.png,840,840,705600,10629,1.5063775510204083
tile,crack,006_mask.png,840,840,705600,25581,3.625425170068027
tile,crack,007_mask.png,840,840,705600,19344,2.741496598639456
tile,crack,008_mask.png,840,840,705600,14109,1.9995748299319729
tile,crack,009_mask.png,840,840,705600,16965,2.4043367346938775
tile,crack,010_mask.png,840,840,705600,25407,3.600765306122449
tile,crack,011_mask.png,840,840,705600,9042,1.2814625850340136
tile,crack,012_mask.png,840,840,705600,20740,2.939342403628118
tile,crack,013_mask.png,840,840,705600,14517,2.0573979591836733
tile,crack,014_mask.png,840,840,705600,11509,1.63109410430839
tile,crack,015_mask.png,840,840,705600,5942,0.8421201814058957
tile,crack,016_mask.png,840,840,705600,14805,2.0982142857142856
tile,glue_strip,000_mask.png,840,840,705600,44535,6.311649659863945
tile,glue_strip,001_mask.png,840,840,705600,59075,8.372307256235828
tile,glue_strip,002_mask.png,840,840,705600,54803,7.766865079365079
tile,glue_strip,003_mask.png,840,840,705600,250395,35.48681972789115
tile,glue_strip,004_mask.png,840,840,705600,130408,18.48185941043084
tile,glue_strip,005_mask.png,840,840,705600,39258,5.563775510204081
tile,glue_strip,006_mask.png,840,840,705600,124511,17.64611678004535
tile,glue_strip,007_mask.png,840,840,705600,99204,14.05952380952381
tile,glue_strip,008_mask.png,840,840,705600,91761,13.0046768707483
tile,glue_strip,009_mask.png,840,840,705600,34863,4.940901360544218
tile,glue_strip,010_mask.png,840,840,705600,116714,16.541099773242628
tile,glue_strip,011_mask.png,840,840,705600,70107,9.935799319727892
tile,glue_strip,012_mask.png,840,840,705600,75590,10.712868480725623
tile,glue_strip,013_mask.png,840,840,705600,15094,2.139172335600907
tile,glue_strip,014_mask.png,840,840,705600,34489,4.887896825396825
tile,glue_strip,015_mask.png,840,840,705600,34142,4.838718820861678
tile,glue_strip,016_mask.png,840,840,705600,23970,3.397108843537415
tile,glue_strip,017_mask.png,840,840,705600,110862,15.711734693877553
tile,gray_stroke,000_mask.png,840,840,705600,12829,1.8181689342403626
tile,gray_stroke,001_mask.png,840,840,705600,28917,4.098214285714286
tile,gray_stroke,002_mask.png,840,840,705600,17245,2.444019274376417
tile,gray_stroke,003_mask.png,840,840,705600,35496,5.030612244897959
tile,gray_stroke,004_mask.png,840,840,705600,35025,4.963860544217687
tile,gray_stroke,005_mask.png,840,840,705600,30099,4.265731292517007
tile,gray_stroke,006_mask.png,840,840,705600,33365,4.72859977324263
tile,gray_stroke,007_mask.png,840,840,705600,38976,5.523809523809524
tile,gray_stroke,008_mask.png,840,840,705600,18443,2.6138038548752833
tile,gray_stroke,009_mask.png,840,840,705600,29798,4.2230725623582765
tile,gray_stroke,010_mask.png,840,840,705600,43771,6.203373015873016
tile,gray_stroke,011_mask.png,840,840,705600,49025,6.947987528344671
tile,gray_stroke,012_mask.png,840,840,705600,18180,2.576530612244898
tile,gray_stroke,013_mask.png,840,840,705600,22027,3.1217403628117912
tile,gray_stroke,014_mask.png,840,840,705600,49838,7.063208616780045
tile,gray_stroke,015_mask.png,840,840,705600,12732,1.8044217687074828
tile,oil,000_mask.png,840,840,705600,156962,22.245181405895693
tile,oil,001_mask.png,840,840,705600,91043,12.902919501133786
tile,oil,002_mask.png,840,840,705600,128797,18.253543083900226
tile,oil,003_mask.png,840,840,705600,98092,13.901927437641723
tile,oil,004_mask.png,840,840,705600,92869,13.161706349206348
tile,oil,005_mask.png,840,840,705600,87198,12.357993197278912
tile,oil,006_mask.png,840,840,705600,99993,14.171343537414966
tile,oil,007_mask.png,840,840,705600,114748,16.2624716553288
tile,oil,008_mask.png,840,840,705600,96147,13.626275510204081
tile,oil,009_mask.png,840,840,705600,102913,14.58517573696145
tile,oil,010_mask.png,840,840,705600,91249,12.932114512471655
tile,oil,011_mask.png,840,840,705600,82389,11.676445578231293
tile,oil,012_mask.png,840,840,705600,88684,12.568594104308389
tile,oil,013_mask.png,840,840,705600,90625,12.843679138321995
tile,oil,014_mask.png,840,840,705600,116624,16.528344671201815
tile,oil,015_mask.png,840,840,705600,165837,23.50297619047619
tile,oil,016_mask.png,840,840,705600,153743,21.788973922902493
tile,oil,017_mask.png,840,840,705600,138472,19.624716553287982
tile,rough,000_mask.png,840,840,705600,28859,4.08999433106576
tile,rough,001_mask.png,840,840,705600,66556,9.432539682539682
tile,rough,002_mask.png,840,840,705600,87247,12.364937641723357
tile,rough,003_mask.png,840,840,705600,145623,20.638180272108844
tile,rough,004_mask.png,840,840,705600,233871,33.14498299319728
tile,rough,005_mask.png,840,840,705600,65759,9.319586167800454
tile,rough,006_mask.png,840,840,705600,57110,8.093820861678005
tile,rough,007_mask.png,840,840,705600,83541,11.839710884353742
tile,rough,008_mask.png,840,840,705600,109359,15.498724489795917
tile,rough,009_mask.png,840,840,705600,201585,28.569302721088434
tile,rough,010_mask.png,840,840,705600,85726,12.14937641723356
tile,rough,011_mask.png,840,840,705600,71653,10.154903628117914
tile,rough,012_mask.png,840,840,705600,147299,20.875708616780045
tile,rough,013_mask.png,840,840,705600,182803,25.90745464852608
tile,rough,014_mask.png,840,840,705600,95452,13.527777777777777
toothbrush,defective,000_mask.png,1024,1024,1048576,23837,2.273273468017578
toothbrush,defective,001_mask.png,1024,1024,1048576,5034,0.48007965087890625
toothbrush,defective,002_mask.png,1024,1024,1048576,10380,0.9899139404296875
toothbrush,defective,003_mask.png,1024,1024,1048576,6514,0.6212234497070312
toothbrush,defective,004_mask.png,1024,1024,1048576,2630,0.25081634521484375
toothbrush,defective,005_mask.png,1024,1024,1048576,50948,4.8587799072265625
toothbrush,defective,006_mask.png,1024,1024,1048576,14006,1.3357162475585938
toothbrush,defective,007_mask.png,1024,1024,1048576,2497,0.23813247680664062
toothbrush,defective,008_mask.png,1024,1024,1048576,53950,5.145072937011719
toothbrush,defective,009_mask.png,1024,1024,1048576,4241,0.4044532775878906
toothbrush,defective,010_mask.png,1024,1024,1048576,59590,5.682945251464844
toothbrush,defective,011_mask.png,1024,1024,1048576,4155,0.3962516784667969
toothbrush,defective,012_mask.png,1024,1024,1048576,18487,1.7630577087402344
toothbrush,defective,013_mask.png,1024,1024,1048576,5557,0.5299568176269531
toothbrush,defective,014_mask.png,1024,1024,1048576,28666,2.7338027954101562
toothbrush,defective,015_mask.png,1024,1024,1048576,6902,0.6582260131835938
toothbrush,defective,016_mask.png,1024,1024,1048576,12393,1.1818885803222656
toothbrush,defective,017_mask.png,1024,1024,1048576,29207,2.7853965759277344
toothbrush,defective,018_mask.png,1024,1024,1048576,3148,0.3002166748046875
toothbrush,defective,019_mask.png,1024,1024,1048576,18667,1.7802238464355469
toothbrush,defective,020_mask.png,1024,1024,1048576,12224,1.165771484375
toothbrush,defective,021_mask.png,1024,1024,1048576,2649,0.2526283264160156
toothbrush,defective,022_mask.png,1024,1024,1048576,136067,12.976360321044922
toothbrush,defective,023_mask.png,1024,1024,1048576,27880,2.658843994140625
toothbrush,defective,024_mask.png,1024,1024,1048576,5066,0.48313140869140625
toothbrush,defective,025_mask.png,1024,1024,1048576,39645,3.780841827392578
toothbrush,defective,026_mask.png,1024,1024,1048576,8611,0.8212089538574219
toothbrush,defective,027_mask.png,1024,1024,1048576,2911,0.2776145935058594
toothbrush,defective,028_mask.png,1024,1024,1048576,7829,0.7466316223144531
toothbrush,defective,029_mask.png,1024,1024,1048576,69802,6.656837463378906
transistor,bent_lead,000_mask.png,1024,1024,1048576,4485,0.4277229309082031
transistor,bent_lead,001_mask.png,1024,1024,1048576,2346,0.22373199462890625
transistor,bent_lead,002_mask.png,1024,1024,1048576,11899,1.1347770690917969
transistor,bent_lead,003_mask.png,1024,1024,1048576,9657,0.9209632873535156
transistor,bent_lead,004_mask.png,1024,1024,1048576,4031,0.3844261169433594
transistor,bent_lead,005_mask.png,1024,1024,1048576,16698,1.5924453735351562
transistor,bent_lead,006_mask.png,1024,1024,1048576,37531,3.579235076904297
transistor,bent_lead,007_mask.png,1024,1024,1048576,33409,3.1861305236816406
transistor,bent_lead,008_mask.png,1024,1024,1048576,38241,3.6469459533691406
transistor,bent_lead,009_mask.png,1024,1024,1048576,9434,0.8996963500976562
transistor,cut_lead,000_mask.png,1024,1024,1048576,11797,1.1250495910644531
transistor,cut_lead,001_mask.png,1024,1024,1048576,18793,1.7922401428222656
transistor,cut_lead,002_mask.png,1024,1024,1048576,10883,1.0378837585449219
transistor,cut_lead,003_mask.png,1024,1024,1048576,14952,1.425933837890625
transistor,cut_lead,004_mask.png,1024,1024,1048576,37545,3.5805702209472656
transistor,cut_lead,005_mask.png,1024,1024,1048576,11874,1.1323928833007812
transistor,cut_lead,006_mask.png,1024,1024,1048576,16077,1.5332221984863281
transistor,cut_lead,007_mask.png,1024,1024,1048576,10691,1.0195732116699219
transistor,cut_lead,008_mask.png,1024,1024,1048576,20817,1.9852638244628906
transistor,cut_lead,009_mask.png,1024,1024,1048576,18426,1.7572402954101562
transistor,damaged_case,000_mask.png,1024,1024,1048576,15585,1.4863014221191406
transistor,damaged_case,001_mask.png,1024,1024,1048576,56114,5.351448059082031
transistor,damaged_case,002_mask.png,1024,1024,1048576,6642,0.6334304809570312
transistor,damaged_case,003_mask.png,1024,1024,1048576,15628,1.4904022216796875
transistor,damaged_case,004_mask.png,1024,1024,1048576,26658,2.5423049926757812
transistor,damaged_case,005_mask.png,1024,1024,1048576,36644,3.4946441650390625
transistor,damaged_case,006_mask.png,1024,1024,1048576,21721,2.0714759826660156
transistor,damaged_case,007_mask.png,1024,1024,1048576,13540,1.2912750244140625
transistor,damaged_case,008_mask.png,1024,1024,1048576,52956,5.0502777099609375
transistor,damaged_case,009_mask.png,1024,1024,1048576,53178,5.071449279785156
transistor,misplaced,000_mask.png,1024,1024,1048576,423034,40.343666076660156
transistor,misplaced,001_mask.png,1024,1024,1048576,428411,40.8564567565918
transistor,misplaced,002_mask.png,1024,1024,1048576,397696,37.92724609375
transistor,misplaced,003_mask.png,1024,1024,1048576,395671,37.734127044677734
transistor,misplaced,004_mask.png,1024,1024,1048576,423908,40.42701721191406
transistor,misplaced,005_mask.png,1024,1024,1048576,450193,42.93375015258789
transistor,misplaced,006_mask.png,1024,1024,1048576,424486,40.482139587402344
transistor,misplaced,007_mask.png,1024,1024,1048576,512572,48.88267517089844
transistor,misplaced,008_mask.png,1024,1024,1048576,517163,49.32050704956055
transistor,misplaced,009_mask.png,1024,1024,1048576,414647,39.543819427490234
wood,color,000_mask.png,1024,1024,1048576,22219,2.118968963623047
wood,color,001_mask.png,1024,1024,1048576,44931,4.284954071044922
wood,color,002_mask.png,1024,1024,1048576,39776,3.7933349609375
wood,color,003_mask.png,1024,1024,1048576,10214,0.9740829467773438
wood,color,004_mask.png,1024,1024,1048576,34319,3.2729148864746094
wood,color,005_mask.png,1024,1024,1048576,17526,1.6714096069335938
wood,color,006_mask.png,1024,1024,1048576,70614,6.734275817871094
wood,color,007_mask.png,1024,1024,1048576,27889,2.6597023010253906
wood,combined,000_mask.png,1024,1024,1048576,153876,14.674758911132812
wood,combined,001_mask.png,1024,1024,1048576,24831,2.3680686950683594
wood,combined,002_mask.png,1024,1024,1048576,21056,2.008056640625
wood,combined,003_mask.png,1024,1024,1048576,40162,3.8301467895507812
wood,combined,004_mask.png,1024,1024,1048576,69428,6.6211700439453125
wood,combined,005_mask.png,1024,1024,1048576,9936,0.94757080078125
wood,combined,006_mask.png,1024,1024,1048576,91398,8.716392517089844
wood,combined,007_mask.png,1024,1024,1048576,62511,5.961513519287109
wood,combined,008_mask.png,1024,1024,1048576,47789,4.557514190673828
wood,combined,009_mask.png,1024,1024,1048576,20774,1.9811630249023438
wood,combined,010_mask.png,1024,1024,1048576,81431,7.765865325927734
wood,hole,000_mask.png,1024,1024,1048576,25948,2.4745941162109375
wood,hole,001_mask.png,1024,1024,1048576,11793,1.1246681213378906
wood,hole,002_mask.png,1024,1024,1048576,9910,0.9450912475585938
wood,hole,003_mask.png,1024,1024,1048576,12955,1.2354850769042969
wood,hole,004_mask.png,1024,1024,1048576,20527,1.9576072692871094
wood,hole,005_mask.png,1024,1024,1048576,14604,1.3927459716796875
wood,hole,006_mask.png,1024,1024,1048576,2755,0.2627372741699219
wood,hole,007_mask.png,1024,1024,1048576,8761,0.8355140686035156
wood,hole,008_mask.png,1024,1024,1048576,3648,0.347900390625
wood,hole,009_mask.png,1024,1024,1048576,9067,0.8646965026855469
wood,liquid,000_mask.png,1024,1024,1048576,36590,3.4894943237304688
wood,liquid,001_mask.png,1024,1024,1048576,107087,10.21261215209961
wood,liquid,002_mask.png,1024,1024,1048576,65291,6.226634979248047
wood,liquid,003_mask.png,1024,1024,1048576,31839,3.0364036560058594
wood,liquid,004_mask.png,1024,1024,1048576,20653,1.9696235656738281
wood,liquid,005_mask.png,1024,1024,1048576,78146,7.452583312988281
wood,liquid,006_mask.png,1024,1024,1048576,58789,5.606555938720703
wood,liquid,007_mask.png,1024,1024,1048576,41724,3.9791107177734375
wood,liquid,008_mask.png,1024,1024,1048576,70972,6.7684173583984375
wood,liquid,009_mask.png,1024,1024,1048576,38413,3.663349151611328
wood,scratch,000_mask.png,1024,1024,1048576,104693,9.984302520751953
wood,scratch,001_mask.png,1024,1024,1048576,9229,0.8801460266113281
wood,scratch,002_mask.png,1024,1024,1048576,53861,5.136585235595703
wood,scratch,003_mask.png,1024,1024,1048576,14737,1.4054298400878906
wood,scratch,004_mask.png,1024,1024,1048576,22295,2.1262168884277344
wood,scratch,005_mask.png,1024,1024,1048576,109840,10.47515869140625
wood,scratch,006_mask.png,1024,1024,1048576,432742,41.269493103027344
wood,scratch,007_mask.png,1024,1024,1048576,330711,31.539058685302734
wood,scratch,008_mask.png,1024,1024,1048576,25269,2.409839630126953
wood,scratch,009_mask.png,1024,1024,1048576,25871,2.4672508239746094
wood,scratch,010_mask.png,1024,1024,1048576,28884,2.7545928955078125
wood,scratch,011_mask.png,1024,1024,1048576,128239,12.22982406616211
wood,scratch,012_mask.png,1024,1024,1048576,73081,6.969547271728516
wood,scratch,013_mask.png,1024,1024,1048576,12054,1.1495590209960938
wood,scratch,014_mask.png,1024,1024,1048576,26649,2.5414466857910156
wood,scratch,015_mask.png,1024,1024,1048576,23908,2.2800445556640625
wood,scratch,016_mask.png,1024,1024,1048576,64931,6.192302703857422
wood,scratch,017_mask.png,1024,1024,1048576,64630,6.163597106933594
wood,scratch,018_mask.png,1024,1024,1048576,46895,4.472255706787109
wood,scratch,019_mask.png,1024,1024,1048576,15476,1.4759063720703125
wood,scratch,020_mask.png,1024,1024,1048576,25269,2.409839630126953
zipper,broken_teeth,000_mask.png,1024,1024,1048576,28105,2.6803016662597656
zipper,broken_teeth,001_mask.png,1024,1024,1048576,13915,1.3270378112792969
zipper,broken_teeth,002_mask.png,1024,1024,1048576,14559,1.3884544372558594
zipper,broken_teeth,003_mask.png,1024,1024,1048576,18106,1.7267227172851562
zipper,broken_teeth,004_mask.png,1024,1024,1048576,15772,1.5041351318359375
zipper,broken_teeth,005_mask.png,1024,1024,1048576,8468,0.8075714111328125
zipper,broken_teeth,006_mask.png,1024,1024,1048576,17590,1.6775131225585938
zipper,broken_teeth,007_mask.png,1024,1024,1048576,49637,4.733753204345703
zipper,broken_teeth,008_mask.png,1024,1024,1048576,15943,1.5204429626464844
zipper,broken_teeth,009_mask.png,1024,1024,1048576,9062,0.8642196655273438
zipper,broken_teeth,010_mask.png,1024,1024,1048576,10133,0.9663581848144531
zipper,broken_teeth,011_mask.png,1024,1024,1048576,9101,0.8679389953613281
zipper,broken_teeth,012_mask.png,1024,1024,1048576,10493,1.0006904602050781
zipper,broken_teeth,013_mask.png,1024,1024,1048576,27887,2.6595115661621094
zipper,broken_teeth,014_mask.png,1024,1024,1048576,12929,1.2330055236816406
zipper,broken_teeth,015_mask.png,1024,1024,1048576,16764,1.5987396240234375
zipper,broken_teeth,016_mask.png,1024,1024,1048576,10466,0.9981155395507812
zipper,broken_teeth,017_mask.png,1024,1024,1048576,22953,2.1889686584472656
zipper,broken_teeth,018_mask.png,1024,1024,1048576,20021,1.9093513488769531
zipper,combined,000_mask.png,1024,1024,1048576,124057,11.830997467041016
zipper,combined,001_mask.png,1024,1024,1048576,45708,4.3590545654296875
zipper,combined,002_mask.png,1024,1024,1048576,35800,3.414154052734375
zipper,combined,003_mask.png,1024,1024,1048576,14596,1.3919830322265625
zipper,combined,004_mask.png,1024,1024,1048576,29491,2.812480926513672
zipper,combined,005_mask.png,1024,1024,1048576,43374,4.136466979980469
zipper,combined,006_mask.png,1024,1024,1048576,35639,3.3987998962402344
zipper,combined,007_mask.png,1024,1024,1048576,28733,2.740192413330078
zipper,combined,008_mask.png,1024,1024,1048576,28084,2.6782989501953125
zipper,combined,009_mask.png,1024,1024,1048576,30397,2.898883819580078
zipper,combined,010_mask.png,1024,1024,1048576,29118,2.7769088745117188
zipper,combined,011_mask.png,1024,1024,1048576,43147,4.114818572998047
zipper,combined,012_mask.png,1024,1024,1048576,50348,4.8015594482421875
zipper,combined,013_mask.png,1024,1024,1048576,30725,2.930164337158203
zipper,combined,014_mask.png,1024,1024,1048576,54298,5.178260803222656
zipper,combined,015_mask.png,1024,1024,1048576,74095,7.066249847412109
zipper,fabric_border,000_mask.png,1024,1024,1048576,8443,0.8051872253417969
zipper,fabric_border,001_mask.png,1024,1024,1048576,10169,0.9697914123535156
zipper,fabric_border,002_mask.png,1024,1024,1048576,3356,0.3200531005859375
zipper,fabric_border,003_mask.png,1024,1024,1048576,7338,0.6998062133789062
zipper,fabric_border,004_mask.png,1024,1024,1048576,19333,1.8437385559082031
zipper,fabric_border,005_mask.png,1024,1024,1048576,20771,1.9808769226074219
zipper,fabric_border,006_mask.png,1024,1024,1048576,21128,2.014923095703125
zipper,fabric_border,007_mask.png,1024,1024,1048576,17483,1.6673088073730469
zipper,fabric_border,008_mask.png,1024,1024,1048576,21707,2.070140838623047
zipper,fabric_border,009_mask.png,1024,1024,1048576,25468,2.4288177490234375
zipper,fabric_border,010_mask.png,1024,1024,1048576,14945,1.4252662658691406
zipper,fabric_border,011_mask.png,1024,1024,1048576,22012,2.0992279052734375
